UNAIDS_year,iso3,subnational,group,site,point,latitude,longitude,geopositioning_method,admin_level,shapefile,location_code,flag,UNAIDS_lat,UNAIDS_lon,Distance,,Checked,
2019,IND,Kerala,Kottayam,Kottayam_Medical College Hospital,1,9.633621933,76.52111453,Google Maps,,,,,,,,,,
2019,IND,Kerala,Kozhikode,Baby Memorial Hospital-PVT (New10),1,11.260589,75.796154,Google Maps,,,,,,,,,,
2019,IND,Kerala,Malappuram,THQH Nilambur (New10),1,11.2757852,76.2222133,Google Maps,,,,,,,,,,
2019,IND,Kerala,Palakkad,DH Palakkad (New10),1,10.7683444,76.6577657,Google Maps,,,,,,,,,,
2019,IND,Kerala,Thiruvananthapuram,"W&C Hospital, Thycaud, Thiruvananthapuram",1,8.487526,76.956908,Google Maps,,,,,,,,,,
2019,IND,Kerala,Thrissur,Thrissur_Medical College Hospital,1,10.6141042,76.1955946,Google Maps,,,,,,,,,,
2019,IND,Lakshadweep,Lakshadweep,Kavaratti_IG Hospital,1,10.561284,72.637425,Google Maps,,,,,,,,,,
2019,IND,Lakshadweep,Lakshadweep,Minicoy_Government Hospital,1,8.282662,73.056975,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Anuppur,DH Anuppur (New10),1,23.115516,81.701825,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Ashok Nagar,DH Ashok Nagar,1,24.57711643,77.7327253,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Balaghat,DH BALAGHAT,1,21.818271,80.182792,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Barwani,Badwani_District Hospital,1,22.0344757,74.8998405,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Betul,Betual_District Hospital,1,21.903459,77.898144,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Bhind,Bhind_Civil Hospital,1,26.56596,78.78262,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Bhopal,DH BHOPAL,1,23.229832,77.417486,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Burhanpur,DH BURHANPUR (NEW),1,21.308389,76.209454,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Chhindwara,Chindwara_District Hospital,1,22.05232665,78.9369742,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Damoh,DH DAMOH,1,23.833194,79.440696,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Datia,DH DATIA,1,25.665091,78.457593,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Dewas,Dewas_District Hospital,1,22.9668174,76.0600515,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Dhar,DH DHAR,1,22.595533,75.30918115,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Guna,DH GUNA,1,24.6493,77.305454,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Harda,Harda_District Hospital,1,22.340584,77.093052,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Indore,DH INDORE,1,22.708917,75.830622,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Jabalpur,MC JABALPUR,1,23.152519,79.878749,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Katni,Katni_District Hospital,1,23.83244407,80.39225967,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Khandwa,DH KHANDWA (NEW),1,21.824357,76.343313,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Khargone,DH KHARGONE (NEW),1,21.831986,75.628346,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Mandla,DH MANDLA,1,22.59629,80.370346,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Mandsaur,Mandsaur_District Hospital,1,24.06929,75.071826,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Narsimhapur,DH NARSINGHPUR,1,22.949275,79.185715,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Panna,DH PANNA,1,24.712946,80.18207395,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Raisen,CHC BARELY,1,22.999458,78.232921,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Rajgarh,CH BIOARA,1,23.920259,76.899206,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Ratlam,Ratlam_District Hospital,1,23.3273958,75.0388455,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Rewa,Rewa_S.S. Medical College Hospital,1,24.5325992,81.2983064,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Sagar,Sagar_District Hospital,1,23.8226576,78.7550595,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Sehore,DH SEHORE,1,23.1981701,77.0815185,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Seoni,DH SEONI,1,22.094985,79.551692,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Shahdol,Shahdol_District Hospital,1,23.2996416,81.3521141,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Sheopur,DH SHEOPUR,1,25.675881,76.711641,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Shivpuri,Shivpuri_District Hospital,1,25.4248271,77.6513028,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Sidhi,DH SIDHI,1,24.412998,81.880886,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Tikamgarh,DH TIKAMGARH,1,24.757578,78.834209,Google Maps,,,,,,,,,,
2019,IND,Madhya Pradesh,Vidisha,DH VIDISHA,1,23.5202963,77.8087458,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Ahmadnagar,Ahmadnagar_Civil Hospital,1,19.1084298,74.7353627,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Akola,Akola_Women Hospital,1,20.7140877,77.0066057,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Amravati,Amravati_Civil Hospital,1,20.933264,77.760715,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Aurangabad,Aurangabad_Government Medical College,1,19.8899963,75.3181535,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Bhandara,Bhandara_Civil Hospital,1,21.1613697,79.65906857,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Bid,Beed_Civil Hospital,1,18.987409,75.75413775,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Buldana,Buldhana_Civil Hospital,1,20.5333716,76.18607195,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Chandrapur,Chandrapur_Civil Hospital,1,19.954029,79.296264,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Dhule,Dhule_Govt. Medical College,1,20.8639536,74.7623454,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Gadchiroli,Gadchiroli_Civil Hospital,1,20.170214,79.983008,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Gondiya,Gondiya_Civil Hospital,1,21.448677,80.200038,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Hingoli,Hingoli_Civil Hospital,1,19.72213033,77.15436993,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Jalgaon,Jalgaon_Civil Hospital,1,21.007753,75.55484,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Jalna,Jalna_Civil Hospital,1,19.8323008,75.8744876,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Kolhapur,Kolhapur_Govt. Medical College,1,16.6715866,74.2346105,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Latur,Latur_Women Hospital,1,18.3968232,76.5889891,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Nagpur,Nagpur_IGMC,1,21.153368,79.093984,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Nanded,Nanded_Govt. Medical College,1,19.11061,77.291123,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Nandurbar,Nandurbar_Civil Hospital,1,21.3386398,74.2340854,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Nashik,Nasik_Government Hospital,1,19.9968854,73.7781984,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Osmanabad,Osmanabad_Civil Hospital,1,18.18079687,76.0352588,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Parbhani,Parbhani_Civil Hospital,1,19.27134525,76.76493015,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Pune,"Pune chest general Hospital, Aundh (Urban)",1,18.575756,73.806786,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Raigarh,Raigarh_Civil Hospital,1,18.640895,72.871859,https://raigad.gov.in/en/public-utility/civil-hospital-alibag/,,,,,,,,,,
2019,IND,Maharashtra,Ratnagiri,Ratnagiri_Government Hospital,1,16.989092,73.2992651,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Sangli,Sangli_Government Hospital,1,16.8525548,74.5747501,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Satara,Satara_Government Hospital,1,17.6913947,74.0094581,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Sindhudurg,Sindhudurg_Civil Hospital,1,16.1171916,73.6905012,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Solapur,Solapur_Govt. Medical College,1,17.665311,75.909637,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Thane,Thane_Civil Hospital,1,19.1985706,72.9779687,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Wardha,Wardha_Civil Hospital,1,20.7379006,78.60312355,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Washim,Washim_Civil Hospital,1,20.12183843,77.13160268,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Yavatmal,Yavatmal_Govt. Medical College,1,20.396062,78.119311,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Pune,BJMC Pune,1,18.5262332,73.8711312,Google Maps,,,,,,,,,,
2019,IND,Manipur,Bishnupur,Bishnupur_District Hospital,1,24.631974,93.761982,Google Maps,,,,,,,,,,
2019,IND,Manipur,Chandel,Moreh_CHC Hospital,1,24.252168,94.301705,Google Maps,,,,,,,,,,
2019,IND,Manipur,Churachandpur,Churachandpur_District Hospital,1,24.343282,93.69322205,Google Maps,,,,,,,,,,
2019,IND,Manipur,Imphal East,Imphal_J.N. Hospital,1,24.8100744,93.9611346,Google Maps,,,,,,,,,,
2019,IND,Manipur,Imphal East,Jiribam_CHC,1,24.80689,93.115654,Google Maps,,,,,,,,,,
2019,IND,Manipur,Imphal West,Lamphelpat_RIMS,1,24.8159,93.922923,Google Maps,,,,,,,,,,
2019,IND,Manipur,Senapati,Senapati District Hospital,1,25.2854726,94.0301452,Google Maps,,,,,,,,,,
2019,IND,Manipur,Tamenglong,Tamenglong District Hospital,1,24.9854972,93.5025169,Google Maps,,,,,,,,,,
2019,IND,Manipur,Thoubal,Thoubal_ District Hospital,1,24.6251328,94.0128097,Google Maps,,,,,,,,,,
2019,IND,Manipur,Ukhrul,Ukhrul_District Hospital,1,25.09822295,94.3651651,Google Maps,,,,,,,,,,
2019,IND,Meghalaya,East Khasi Hills,Shillong_Ganesh Das Hospital,1,25.5837298,91.8844084,Google Maps,,,,,,,,,,
2019,IND,Mizoram,Aizawl,"Aizawl_MCH Clinic, Civil Hospital",1,23.7323402,92.7165256,Google Maps,,,,,,,,,,
2019,IND,Mizoram,Aizawl,"Presbyterian Hospital, Durtlang, Aizawl",1,23.7722288,92.7310205,Google Maps,,,,,,,,,,
2019,IND,Mizoram,Champhai,Champhai_Civil Hospital,1,23.4810501,93.3097003,Google Maps,,,,,,,,,,
2019,IND,Mizoram,Kolasib,Kolasib Civil Hospital (New 07),1,24.2314191,92.6768014,Google Maps,,,,,,,,,,
2019,IND,Mizoram,Lawngtlai,"Civil Hospital, Lawngtlai (New10)",1,22.536691,92.888175,Google Maps,,,,,,,,,,
2019,IND,Mizoram,Lunglei,Lungei_CHC Hospital,1,22.88658,92.744202,Google Maps,,,,,,,,,,
2019,IND,Mizoram,Mamit,Mamit Civil Hospital (New 07),1,23.909676,92.494647,Google Maps,,,,,,,,,,
2019,IND,Mizoram,Saiha,Saiha Civil Hosp. (New 07),1,22.4882688,92.9824863,Google Maps,,,,,,,,,,
2019,IND,Mizoram,Serchhip,Serchhip Civil Hospital (New 07),1,23.307951,92.856035,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Mumbai,Cama Hospital,1,18.9421721,72.8322919,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Mumbai (Suburban) *,Rajawadi Hospital,1,19.0786829,72.9012076,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Mumbai (Suburban) *,Bhagwati Hospital,1,19.241455,72.854836,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Mumbai (Suburban) *,Kurla_KB Bhabha Hospital,1,19.0651581,72.8778501,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Mumbai (Suburban) *,Govandi_Shatabdi Hospital,1,19.0494288,72.9110839,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Mumbai (Suburban) *,M.W. Desai Hospital,1,19.178731,72.851113,Google Maps,,,,,,,,,,
2019,IND,Maharashtra,Mumbai (Suburban) *,Ashwini Maternity & Surgical Hospital,1,19.0801067,72.904235,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Dimapur,Dimapur_Civil Hospital,1,25.9050778,93.7316085,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Kiphrie,"CivilHospital,Kiphrie",1,25.882047,94.781475,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Kohima,Kohima_Naga Hospital,1,25.6693845,94.0959027,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Longleng,"CivilHospital, Longleng",1,26.492991,94.804211,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Mokokchung,Mokokchung_Civil Hospital,1,26.31880235,94.5207547,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Mon,Mon_Civil Hospital,1,26.7238735,95.028692,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Peren,"CivilHospital, Peren",1,25.535407,93.735289,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Phek,Phek_Civil Hospital,1,25.709976,94.464324,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Tuensang,Tuensang_Civil Hospital,1,26.2533914,94.8176685,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Wokha,Wokha_Civil Hospital,1,26.0789551,94.2592142,Google Maps,,,,,,,,,,
2019,IND,Nagaland,Zunheboto,Zunheboto_Civil Hospital,1,26.003016,94.5237574,Google Maps,,,,,,,,,,
2019,IND,Orissa,Anugul,"Dept of O&G, District Head Quarter Hospital",1,20.840056,85.094219,Google Maps,,,,,,,,,,
2019,IND,Orissa,Balangir,"Dept of O&G, District Head Quarter Hospital",1,20.7074722,83.4942873,Google Maps,,,,,,,,,,
2019,IND,Orissa,Balasore,"Dept of O&G, DHH Balasore (New 07)",1,21.494015,86.935261,Google Maps,,,,,,,,,,
2019,IND,Orissa,Bargarh,"Dept of O&G, District Head Quarter Hospital",1,21.335424,83.616382,https://bargarh.nic.in/public-utility/district-headquarter-hospital/,,,,,,,,,,
2019,IND,Orissa,Baudh,"Dept of O&G, District Head Quarter Hospital",1,20.8403186,84.3216054,Google Maps,,,,,,,,,,
2019,IND,Orissa,Bhadrak,"Dept of O&G, District Head Quarter Hospital",1,21.0654713,86.5026099,Google Maps,,,,,,,,,,
2019,IND,Orissa,Cuttack,Cuttack_SCB Medical College,1,20.4721281,85.8915273,Google Maps,,,,,,,,,,
2019,IND,Orissa,Deogarh,"Dept of O&G, DHH, Deogarh (New 07)",1,21.534343,84.729749,Google Maps,,,,,,,,,,
2019,IND,Orissa,Dhenkanal,"Dept of O&G, District Head Quarter Hospital",1,20.659011,85.581627,Google Maps,,,,,,,,,,
2019,IND,Orissa,Gajapati,"Dept of O&G, DHH Gajapati (New 07)",1,18.7717512,84.0964915,https://gajapati.nic.in/public-utility/district-head-quarter-hospital-paralakhemundi/,,,,,,,,,,
2019,IND,Orissa,Ganjam,Berhampur_City Hospital,1,19.3127849,84.7935111,Google Maps,,,,,,,,,,
2019,IND,Orissa,Ganjam,"Area Hospital Aska,Ganjam",1,19.605338,84.6710354,Google Maps,,,,,,,,,,
2019,IND,Orissa,Jagatsinghapur,Jagatsinghpur_DHH,1,20.2517327,86.1798705,Google Maps,,,,,,,,,,
2019,IND,Orissa,Jajapur,"Dept of O&G, District Head Quarter Hospital",1,20.8497831,86.3289018,Google Maps,,,,,,,,,,
2019,IND,Orissa,Jharsuguda,"Dept of O&G, District Head Quarter Hospital",1,21.853674,84.017038,Google Maps,,,,,,,,,,
2019,IND,Orissa,Kalahandi,"Dept of O&G, District Head Quarter Hospital",1,19.9019379,83.1599791,Google Maps,,,,,,,,,,
2019,IND,Orissa,Kandhamal,"Dept of O&G, District Head Quarter Hospital",1,20.485512,84.222805,https://kandhamal.nic.in/public-utility/district-head-hq-hospital-kandhamal/,,,,,,,,,,
2019,IND,Orissa,Kendrapara,"Dept of O&G, District Head Quarter Hospital",1,20.502146,86.425953,Google Maps,,,,,,,,,,
2019,IND,Orissa,Kendujhar,"Dept of O&G, District Head Quarter Hospital",1,21.670152,85.607813,Google Maps,,,,,,,,,,
2019,IND,Orissa,Khordha,"Dept of O&G, Capital Hospital",1,20.2600254,85.8232656,Google Maps,,,,,,,,,,
2019,IND,Orissa,Koraput,"Dept of O&G, DHH Koraput (New 07)",1,18.808026,82.70113,Google Maps,,,,,,,,,,
2019,IND,Orissa,Koraput,SDH Jeypore-composite (New10),1,18.863062,82.572055,Google Maps,,,,,,,,,,
2019,IND,Orissa,Malkangiri,"Dept of O&G, DHH Malkangiri (New 07)",1,18.3377644,81.8759321,Google Maps,,,,,,,,,,
2019,IND,Orissa,Mayurbhanj,"Dept of O&G, District Head Quarter Hospital",1,21.932386,86.719974,Google Maps,,,,,,,,,,
2019,IND,Orissa,Nabarangapur,"Dept of O&G, DHH Nawarangpur (New 07)",1,19.228931,82.566778,Google Maps,,,,,,,,,,
2019,IND,Orissa,Nayagarh,"Dept of O&G, District Head Quarter Hospital",1,20.1283665,85.1074707,Google Maps,,,,,,,,,,
2019,IND,Orissa,Nuapada,"Dept of O&G, DHH Nuapada (New 07)",1,20.80770175,82.53373865,Google Maps,,,,,,,,,,
2019,IND,Orissa,Puri,"Dept of O&G, District Head Quarter Hospital",1,19.8138124,85.8312621,Google Maps,,,,,,,,,,
2019,IND,Orissa,Rayagada,"Dept of O&G, District Head Quarter Hospital",1,19.1643604,83.4076321,Google Maps,,,,,,,,,,
2019,IND,Orissa,Sambalpur,Burla_VSS Medical College,1,21.4996577,83.8861322,Google Maps,,,,,,,,,,
2019,IND,Orissa,Sonapur,"Dept of O&G, District Head Quarter Hospital",1,20.843372,83.906066,Google Maps,,,,,,,,,,
2019,IND,Orissa,Sundargarh,Rourkela_RG Hospital,1,22.22543435,84.82842995,Google Maps,,,,,,,,,,
2019,IND,Pondicherry,Karaikal,Karaikal_General Hospital,1,10.917605,79.8366107,Google Maps,,,,,,,,,,
2019,IND,Pondicherry,Pondicherry,Pondicherry_Maternity Hospital,1,11.9420179,79.803348,Google Maps,,,,,,,,,,
2019,IND,Pondicherry,Pondicherry,JIPMER,1,11.952942,79.7994389,Google Maps,,,,,,,,,,
2019,IND,Punjab,Amritsar,Amritsar_Medical College,1,31.6538532,74.8852258,Google Maps,,,,,,,,,,
2019,IND,Punjab,Barnala,Civil Hospital Barnala (New 07),1,30.375615,75.5448782,Google Maps,,,,,,,,,,
2019,IND,Punjab,Faridkot,Faridkot_Medical College,1,30.6822788,74.7472873,Google Maps,,,,,,,,,,
2019,IND,Punjab,Firozpur,"Civil Hospital, Ferozepur",1,30.95240165,74.6080792,Google Maps,,,,,,,,,,
2019,IND,Punjab,Hoshiarpur,Hoshiarpur_Civil Hospital,1,31.5300252,75.9001422,Google Maps,,,,,,,,,,
2019,IND,Punjab,Jalandhar,CH Jalandhar (New 07),1,31.32629,75.573045,Google Maps,,,,,,,,,,
2019,IND,Punjab,Ludhiana,Ludhiana_Civil Hospital,1,30.9065209,75.8596364,Google Maps,,,,,,,,,,
2019,IND,Punjab,Sangrur,CH Sangrur,1,30.252008,75.83633,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Ajmer,Govt. Mahila Chikitshalay,1,26.400754,74.661383,https://www.nhp.gov.in/hospital/rajkiya-mahila-chikitsalya-ajmer-rajasthan,,,,,,,,,,
2019,IND,Rajasthan,Alwar,Rajiv Gandhi Govt. General Hospital,1,27.5634458,76.6124927,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Banswara,Mahatma Gandhi Hospital,1,23.55230115,74.4443329,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Baran,Govt. Hospital,1,25.1043,76.5029496,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Barmer,General Hospital,1,25.74979,71.395938,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Bharatpur,Bharatpur_District Hospital (New 07),1,27.217284,77.499853,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Bhilwara,Bhilwara_District MG Hospital,1,25.3478617,74.6418026,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Bundi,P.B.S.S. General Hospital,1,25.439833,75.645431,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Chittaurgarh,General Hospital,1,24.87017,74.616975,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Churu,D.B. Govt. Hospital,1,28.2896227,74.9591771,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Dausa,Govt. District Hospital,1,26.8830425,76.3357899,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Dholpur,DH Dholpur (New10),1,26.691771,77.900203,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Dungarpur,Dungarpur_District Hospital,1,23.8588664,73.7109172,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Ganganagar,Sriganganagar_District Hospital,1,29.903961,73.87449,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Jaipur,Jaipur_Zanana Hospital,1,26.9260615,75.806708,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Jaisalmer,Sh. Jawahar Hospital,1,26.9161672,70.9076222,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Jalor,Bhandari Sarvajanik Hospital,1,25.344817,72.624513,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Jhalawar,Jhalawar_District Hospital,1,24.585482,76.16077,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Jhunjhunun,B.D.K. Govt. Hospital,1,28.1168222,75.3949931,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Jodhpur,"Umaid Hospital, Jodhpur_Medical College",1,26.27773,73.007886,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Karauli,Govt. General Hospital,1,26.5006506,77.0259208,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Kota,Jay Ka lone Hospital,1,25.1968319,75.8561868,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Nagaur,Govt. Hospital,1,27.201783,73.724661,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Pali,Govt. Vagad Hospital,1,25.7768232,73.3316565,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Pratapgarh_RJ,DH Pratapgarh (New10),1,24.024079,74.781929,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Rajsamand,General Hospital,1,25.0643393,73.8748816,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Sikar,Shree Kalyan Govt. Hospital,1,27.6127848,75.1509228,Google Maps,,,,,,,,,,
2019,IND,Rajasthan,Sirohi,Govt. General Hospital,1,24.8861007,72.85938085,Google Maps,,,,,,,,,,
2019,IND,Sikkim,East,Gangtok_STNM Hospital,1,27.3465331,88.6033718,Google Maps,,,,,,,,,,
2019,IND,Sikkim,East,Pakyong_Primary Health Center,1,27.3465331,88.6033718,Google Maps,,,,,,,,,,
2019,IND,Sikkim,North,"ANTENATAL CLINIC ,MANGAN",1,27.490795,88.531945,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,,xxxxxxxxxxxx,,,,Cnnot find. No facility given.,,,,,,,,,,
2019,IND,Tamil Nadu,Chennai,Chennai_Institute of Obsetrics & Gynecology,1,13.0736901,80.2592078,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Chennai,St. Isabels Hospital,1,13.0388774,80.2618969,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Coimbatore,Govt. Medical College hospital,1,10.9954383,76.9701545,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Coimbatore,Sheila Hospital,1,11.0184429,76.9604885,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Cuddalore,Government Distt. Hq Hospital,1,11.7566825,79.7592638,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Dharmapuri,Govt. Distt. Hq Hospital,1,12.126953,78.15148415,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Dindigul,Government Distt. Hq Hospital,1,10.36369985,77.9762269,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Erode,Govt. Distt. Hq Hospital,1,11.3398213,77.7172966,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Kancheepuram,Govt. Distt. Hq Hospital,1,12.8329933,79.7102775,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Kanyakumari,"Govt. Medical College Hospital, Nagercoil",1,8.1739367,77.3962033,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Kanyakumari,"Jeyasekaran Hospital, Nagercoil",1,8.1847241,77.4100906,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Karur,Govt. Distt. Hq Hospital,1,10.9510694,78.1012353,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Krishnagiri,ANC_Krishnagiri,1,12.521602,78.216879,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Madurai,Govt. Madurai Medical College Rajaji Hospital,1,9.9280709,78.1294632,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Nagapattinam,Govt. Distt. Hq Hospital,1,10.7723989,79.8436261,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Nagapattinam,Arthur Hospital,1,10.7644337,79.8449602,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Namakkal,Government Dist. HQ Hospital,1,11.2168195,78.1685255,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Perambalur,xxxxxxxxxxxx,,,,Cannot find. No facility given.,,,,,,,,,,
2019,IND,Tamil Nadu,Perambalur,Govt. distt. Hq Hospital,1,11.2365689,78.8607773,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Pudukkottai,"Government Distt. Hq Hospital, Pudukottai",1,10.409221,78.84724,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Ramanathapuram,Govt. Distt. Hq Hospital,1,9.3640781,78.8307956,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Salem,Govt. Mohan Kumarmangalam Med. College Hospital,1,11.6546272,78.1522171,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Sivaganga,Govt. Distt. Hq Hospital,1,9.8400868,78.4789943,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Thanjavur,"Govt. Distt. Hq Hospital, Kumbakonam",1,10.96893155,79.38591345,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,The Nilgiris,"Govt. Distt. Hq Hospital, Ooty",1,11.408133,76.699986,Google Maps,,,,,,,,,,
2019,IND,Tamil Nadu,Theni,"Govt. Distt. Hq Hospital, Periyakulam",1,10.123333,77.533026,Google Maps,,,,,,,,,,
